"VEHICLE_HAL_ID";"VEHICLE_MODEL_TYPE";"VEHICLE_MANUFACTURER_NAME";"VEHICLE_MODEL_NAME";"VEHICLE_TYPE_NAME";"VIN";"REGISTRATION_PLATE";"SERIAL_NUMBER";"KW";"FUEL_TYPE_NAME";"OWNERSHIP_TYPE";"CAPACITY_AMOUNT";"ACCESS_CONTROL_COMPONENT_TYPE";"COMPANY";"COMPANY_GROUP"
"106149";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0150";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106297";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0298";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107309";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1310";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107311";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1312";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106171";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0172";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106299";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0300";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106304";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0305";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107305";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1306";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107322";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1323";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107327";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1328";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117043";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7067";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117045";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7069";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106315";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0316";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"109005";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3006";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109010";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3011";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109019";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3020";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109324";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3325";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107364";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1365";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106313";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0314";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"108989";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2990";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"108994";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2995";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"107318";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1319";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107329";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1330";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107332";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1333";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107340";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1341";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117177";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7201";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107330";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1331";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107354";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"1355";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"107360";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1361";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107325";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1326";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107333";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1334";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107346";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1347";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"108493";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"2494";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"117152";"Fahrrad";"Biketec";"Konrad-Look";"Konrad";"";"";"7176";"";"";"Kauf";"";"CAB 2.0";"Konrad";"Call a Bike"
"117165";"Fahrrad";"Biketec";"Konrad-Look";"Konrad";"";"";"7189";"";"";"Kauf";"";"CAB 2.0";"Konrad";"Call a Bike"
"117183";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7207";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"119871";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8520";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"119874";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8523";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"117047";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7071";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117184";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7208";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117192";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7216";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"119851";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8500";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"164308";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10814";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164318";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10824";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164331";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10837";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164333";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10839";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"109011";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3012";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109012";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3013";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"117207";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7231";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117217";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7241";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106284";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"0285";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"106309";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0310";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164176";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10682";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164178";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10684";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164280";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10786";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164286";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10792";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164295";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10801";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164301";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10807";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107373";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"1374";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"117180";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7204";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117196";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7220";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"117197";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7221";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"119891";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8540";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"119892";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8541";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"164293";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10799";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164300";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10806";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"119889";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8538";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109332";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3333";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"107351";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1352";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107476";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1477";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"119899";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8548";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109326";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3327";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109334";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3335";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109348";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3349";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"119876";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8525";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"119879";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8528";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"119887";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8536";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"164297";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10803";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117231";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7255";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117233";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7257";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107475";"Fahrrad";"Biketec";"Konrad-Look";"Konrad";"";"";"1476";"";"";"Kauf";"";"CAB 2.0";"Konrad";"Call a Bike"
"107478";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1479";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164284";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10790";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164307";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10813";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117204";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7228";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117212";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"7236";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"117224";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"7248";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"108982";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"2983";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"108985";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2986";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109013";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3014";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"164304";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10810";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164317";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10823";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107295";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1296";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"107308";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1309";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107483";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1484";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"107486";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1487";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106314";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0315";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"108999";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3000";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"117191";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7215";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117199";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7223";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117223";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7247";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117364";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"7388";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"164325";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10831";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164329";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10835";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164330";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10836";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164334";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10840";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164313";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10819";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164321";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10827";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107336";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1337";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107356";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1357";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164302";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10808";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164306";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10812";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164314";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10820";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164326";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10832";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117226";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7250";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164316";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10822";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164344";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10850";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164355";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10861";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117153";"Fahrrad";"Biketec";"Konrad-Look";"Konrad";"";"";"7177";"";"";"Kauf";"";"CAB 2.0";"Konrad";"Call a Bike"
"117162";"Fahrrad";"Biketec";"Konrad-Look";"Konrad";"";"";"7186";"";"";"Kauf";"";"CAB 2.0";"Konrad";"Call a Bike"
"117203";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7227";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117232";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7256";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107363";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"1364";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"107491";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1492";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117237";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7261";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117238";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7262";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117239";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"7263";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"119836";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8485";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109321";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3322";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109322";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3323";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109339";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3340";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"119868";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8517";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"119877";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8526";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"119890";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8539";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109323";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3324";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109014";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3015";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109015";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3016";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109017";"Fahrrad";"Biketec";"Konrad-Look";"Konrad";"";"";"3018";"";"";"Kauf";"";"CAB 2.0";"Konrad";"Call a Bike"
"164328";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10834";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164332";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10838";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"109362";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3363";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109372";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3373";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109484";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3485";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109502";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3503";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"107368";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1369";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107480";"Fahrrad";"Biketec";"Konrad-Look";"Konrad";"";"";"1481";"";"";"Kauf";"";"CAB 2.0";"Konrad";"Call a Bike"
"107493";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1494";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"119882";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8531";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"164356";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10862";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"119878";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8527";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"119901";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8550";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109318";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3319";"";"";"Kauf";"";"CAB 2.0";"Call a Bike";"Call a Bike"
"107359";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1360";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107366";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1367";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117185";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7209";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117200";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7224";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117241";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7265";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"119896";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8545";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109346";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3347";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109354";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3355";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"164341";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10847";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164345";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10851";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164348";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10854";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164353";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10859";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"109369";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3370";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109370";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3371";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109481";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3482";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109489";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3490";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
